,ds,y,unique_id,12-day EMA,26-day EMA,MACD,Signal Line,MACD Histogram,RSI,OBV,TimeLLM
32,2023-04-06,163.0160369873047,AAPL,160.29752601377487,156.4962934362756,3.8012325774992632,3.42089611888052,0.3803364586187432,71.39061031389737,1415824200.0,135.08572
33,2023-04-10,160.4122772216797,AAPL,160.31518004576023,156.7863663092685,3.528813736491742,3.442479642402765,0.0863340940889769,60.14904487089827,1368107300.0,138.4399
34,2023-04-11,159.194580078125,AAPL,160.14278005073942,156.96475251436897,3.1780275363704504,3.389589221196302,-0.2115616848258517,53.42965762542583,1320463100.0,139.01378
35,2023-04-12,158.50155639648438,AAPL,159.89028410393095,157.07858983897012,2.8116942649608347,3.274010229949209,-0.4623159649883743,55.30126223614629,1270330000.0,130.31435
36,2023-04-13,163.9070587158203,AAPL,160.50824942883702,157.58440234836644,2.92384708047058,3.2039776000534834,-0.2801305195829036,62.86379183819207,1338775600.0,142.7541
37,2023-04-14,163.56053161621094,AAPL,160.97783130381762,158.02707859042897,2.9507527133886526,3.1533326227205176,-0.2025799093318649,59.99995028193252,1289389100.0,129.06918
38,2023-04-17,163.58033752441406,AAPL,161.37821687621707,158.4384311040575,2.939785772159553,3.110623252608325,-0.170837480448772,65.20785428918899,1330905300.0,141.54529
39,2023-04-18,164.80795288085938,AAPL,161.90586856923895,158.91024753196876,2.9956210372701837,3.087622809540697,-0.0920017722705135,68.79788927497043,1380828300.0,155.14583
40,2023-04-19,165.95639038085938,AAPL,162.5290257710267,159.432184039294,3.096841731732724,3.0894665939791026,0.007375137753621,65.95343389036125,1428548500.0,139.5879
41,2023-04-20,164.9861602783203,AAPL,162.9070464644565,159.8435896866293,3.063456777827213,3.084264630748725,-0.0208078529215121,60.26802677021397,1376092100.0,141.20248
42,2023-04-21,163.37245178222656,AAPL,162.97864728257497,160.10498687889577,2.873660403679196,3.04214378533482,-0.1684833816556237,50.30034489328827,1317754800.0,137.41513
43,2023-04-24,163.67935180664062,AAPL,163.08644797858508,160.3697546513213,2.7166933272637834,2.9770536937206127,-0.2603603664568292,47.79183440621819,1359704400.0,152.47098
44,2023-04-25,162.13490295410156,AAPL,162.94005643635683,160.50050637745315,2.4395500589037056,2.8695529667572317,-0.4300029078535257,45.35930400327326,1310990300.0,158.50375
45,2023-04-26,162.125,AAPL,162.81466313845578,160.62083923838256,2.1938239000732267,2.73440715342043,-0.5405832533472035,50.0,1265491500.0,147.09416
46,2023-04-27,166.72860717773438,AAPL,163.4168083752679,161.07326649314936,2.343541882118529,2.65623409916005,-0.3126922170415205,58.54990958370553,1330393800.0,134.03627
47,2023-04-28,167.9859161376953,AAPL,164.11974803102595,161.5853146149676,2.534433416058363,2.631873962539713,-0.0974405464813501,68.59500292966848,1385603000.0,137.34192
48,2023-05-01,167.89678955078125,AAPL,164.70083134175755,162.05283127687972,2.6480000648778343,2.6350991830073376,0.0129008818704967,72.61942157282692,1333130100.0,134.9783
49,2023-05-02,166.85728454589844,AAPL,165.03259337316385,162.40871670421444,2.623876668949407,2.632854680195752,-0.0089780112463446,71.33454421065836,1284704400.0,136.63979
50,2023-05-03,165.7781524658203,AAPL,165.14729477203406,162.6583045384075,2.4889902336265664,2.604081790881915,-0.1150915572553485,56.1322179481794,1219568400.0,136.03046
51,2023-05-04,164.1347198486328,AAPL,164.99151401458772,162.76766863546123,2.2238453791264874,2.52803450853083,-0.3041891294043424,51.73437632509485,1138333000.0,140.90968
52,2023-05-05,171.8370819091797,AAPL,166.04467830606342,163.43947702610706,2.6052012799563613,2.543467862815936,0.0617334171404251,67.03424767929727,1251649400.0,138.19882
53,2023-05-08,171.7677764892578,AAPL,166.92515494963178,164.05638809745156,2.868766852180215,2.608527660688792,0.260239191491423,65.07930105838332,1195686600.0,147.95807
54,2023-05-09,170.05502319335938,AAPL,167.40667314097448,164.5007314378892,2.90594170308529,2.668010469168092,0.2379312339171977,58.66821911159532,1150359700.0,152.31604
55,2023-05-10,171.82716369628906,AAPL,168.08674861102287,165.04343012369657,3.043318487326303,2.7430720727997344,0.3002464145265686,63.993425463407455,1204084200.0,150.26955
56,2023-05-11,172.01527404785156,AAPL,168.69113713976574,165.5598630069673,3.1312741327984384,2.820712484799475,0.3105616479989632,68.77402204824628,1253598900.0,149.36787
57,2023-05-12,171.08335876464844,AAPL,169.05917123590154,165.96901084086963,3.090160395031916,2.8746020668459638,0.2155583281859523,65.65789227420197,1208101100.0,141.36256
58,2023-05-15,170.58766174316406,AAPL,169.29432362163422,166.31113312992846,2.983190491705756,2.896319751817922,0.0868707398878338,68.70551210881047,1170834400.0,137.30931
59,2023-05-16,170.58766174316406,AAPL,169.4932987172542,166.62791302720518,2.86538569004901,2.8901329394641397,-0.0247472494151295,68.7356385519539,1170834400.0,160.01422
60,2023-05-17,171.2023162841797,AAPL,169.7562244967812,166.966757712907,2.7894667838741896,2.8699997083461497,-0.0805329244719601,62.02904639562277,1228786000.0,138.70784
61,2023-05-18,173.54200744628906,AAPL,170.33865264285933,167.45381324871306,2.884839394146269,2.872967645506174,0.0118717486400949,64.11764523428087,1294282700.0,137.20088
62,2023-05-19,173.65106201171875,AAPL,170.8482540842223,167.9128687126394,2.935385371582896,2.885451190721519,0.0499341808613773,64.60641778835428,1350055100.0,155.70255
63,2023-05-22,172.69931030273438,AAPL,171.1330319639934,168.26741994153534,2.865612022458066,2.8814833570688285,-0.0158713346107624,64.89552670832681,1306484200.0,148.85901
64,2023-05-23,170.08206176757812,AAPL,170.97134424146796,168.40183785457555,2.5695063868924137,2.819087963033546,-0.2495815761411322,60.17563239422698,1255736900.0,140.43431
65,2023-05-24,170.35964965820312,AAPL,170.87723738250415,168.54686095114056,2.330376431363589,2.721345656699554,-0.3909692253359651,65.73360659215041,1300880400.0,136.50406
66,2023-05-25,171.49977111816406,AAPL,170.9730118033749,168.76559503758676,2.207416765788139,2.618559878517272,-0.4111431127291327,48.72424364141701,1356938700.0,145.35356
67,2023-05-26,173.91871643066406,AAPL,171.42619713065017,169.14730773337024,2.278889397279926,2.550625782269803,-0.271736384989877,56.907467262003934,1411773700.0,135.81363
68,2023-02-21,132.71881103515625,JPM,134.4413204828981,133.1391672747404,1.302153208157705,1.6043335755356438,-0.3021803673779388,49.049004313623165,-222202600.0,129.83348
69,2023-02-22,131.70176696777344,JPM,134.01985071134047,133.03269317792802,0.987157533412443,1.4808983671110036,-0.4937408336985607,47.146794596426254,-233310100.0,129.22957
70,2023-02-23,132.7568359375,JPM,133.82554074613424,133.0122593082667,0.8132814378675448,1.347374981262312,-0.5340935433947671,51.971903422568325,-225242100.0,132.5194
71,2023-02-24,133.9544677734375,JPM,133.84537567341167,133.08205252790898,0.7633231455026817,1.230564614110386,-0.4672414686077042,49.5460028571845,-216115200.0,130.65721
72,2023-02-27,135.1235809326172,JPM,134.04202263636637,133.23327685418366,0.8087457821827115,1.146200847724851,-0.3374550655421395,50.66592427616926,-206100500.0,127.01668
73,2023-02-28,136.2547149658203,JPM,134.38243684089775,133.4570870846753,0.925349756222488,1.1020306294243785,-0.1766808732018905,49.14199648257589,-195080700.0,132.67055
74,2023-03-01,135.49429321289062,JPM,134.55349166735817,133.60799124232085,0.9455004250373236,1.0707245885469676,-0.125224163509644,49.73944632110848,-202219900.0,132.62128
75,2023-03-02,134.08755493164062,JPM,134.4818090926324,133.64351447856674,0.83829461406566,1.024238593650706,-0.1859439795850461,51.96617619494818,-213326700.0,132.23857
76,2023-03-03,136.5493621826172,JPM,134.7998941833993,133.85876245664454,0.9411317267547474,1.0076172202715146,-0.0664854935167671,57.081184929616825,-203813600.0,130.74681
77,2023-03-06,135.75091552734375,JPM,134.94620515939073,133.998921943363,0.9472832160277278,0.9955504194227572,-0.0482672033950294,50.7018500574622,-213074900.0,132.73875
78,2023-03-07,131.7587890625,JPM,134.45583345217676,133.8329861744102,0.6228472777665672,0.9210097910915191,-0.298162513324952,39.28899661212427,-224822500.0,131.6851
79,2023-03-08,130.97940063476562,JPM,133.92099763411352,133.62160946776984,0.2993881663436752,0.7966854661419506,-0.4972972997982753,36.11116065854485,-234825000.0,136.13596
80,2023-03-09,123.88863372802734,JPM,132.37755703317717,132.900648301863,-0.5230912686858176,0.532730119176397,-1.055821387862215,28.803548335369143,-260713100.0,128.92648
81,2023-03-10,127.03480529785156,JPM,131.55559522774246,132.46614141267696,-0.9105461849345032,0.2440748583542169,-1.1546210432887205,35.66906564993771,-223113400.0,131.40878
82,2023-03-13,124.75357818603516,JPM,130.5091310674798,131.89484043292572,-1.385709365445905,-0.0818819864058074,-1.3038273790400976,35.92072595947023,-266014500.0,129.6151
83,2023-03-14,127.9567642211914,JPM,130.1164592449739,131.60313108390838,-1.486671838934484,-0.3628399569115427,-1.1238318820229412,43.855257653184495,-236366400.0,129.40231
84,2023-03-15,121.9115982055664,JPM,128.8541729312189,130.88523975958677,-2.031066828367869,-0.6964853312028081,-1.3345814971650614,34.70922061189063,-270647000.0,131.6972
85,2023-03-16,124.27832794189452,JPM,128.15019677901515,130.39583888420216,-2.245642105187017,-1.00631668599965,-1.2393254191873666,36.79292968737797,-246088500.0,130.60156
86,2023-03-17,119.58284759521484,JPM,126.83214305843047,129.5948765664994,-2.7627335080689197,-1.3576000504135035,-1.4051334576554155,30.65089472353345,-284484500.0,129.30966
87,2023-03-20,120.84703063964844,JPM,125.91135653246404,128.94688797932525,-3.035531446861228,-1.6931863297030487,-1.342345117158179,30.87989468924465,-261609000.0,133.07664
88,2023-03-21,124.08824157714844,JPM,125.63087730856932,128.58698824583067,-2.956110937261343,-1.945771251214708,-1.0103396860466352,36.66664645129207,-243801200.0,130.20714
89,2023-03-22,120.8850555419922,JPM,124.90075088294208,128.01647471221298,-3.1157238292709053,-2.179761766825948,-0.9359620624449576,35.18872229900657,-261051400.0,127.395294
